# R load [Ohms], Mean absolute voltage [V], Mean instant power [W]
1.000000000000000000e+04,1.127273559570312819e-02,1.358889589215269089e-10
5.000000000000000000e+04,1.336471557617187680e-02,2.629914056687128062e-10
1.000000000000000000e+05,2.065338134765624944e-02,5.596681074662641505e-10
1.000000000000000000e+06,6.340911865234374889e-02,2.794228744506836025e-09
