# t [s], pressure [Bar], voltage [V]
9.500098560000000969e-01,0.000000000000000000e+00,5.000000000000000104e-03
9.502720000000000056e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.505341440000000253e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.507962880000000450e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.510584320000000647e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.513205760000000843e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.515827200000001040e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.518448640000000127e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.521070080000000324e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.523691520000000521e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.526312960000000718e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.528934400000000915e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.531555840000001112e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.534177280000000199e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.536798720000000396e-01,0.000000000000000000e+00,5.000000000000000104e-03
9.539420160000000593e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.542041600000000789e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.544663040000000986e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.547284480000000073e-01,0.000000000000000000e+00,5.000000000000000104e-03
9.549905920000000270e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.552527360000000467e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.555148800000000664e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.557770240000000861e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.560391680000001058e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.563013120000000145e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.565634560000000342e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.568256000000000538e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.570877440000000735e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.573498880000000932e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.576120320000001129e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.578741760000000216e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.581363200000000413e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.583984640000000610e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.586606080000000807e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.589227520000001004e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.591848960000000091e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.594470400000000287e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.597091840000000484e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.599713280000000681e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.602334720000000878e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.604956160000001075e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.607577600000000162e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.610199040000000359e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.612820480000000556e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.615441920000000753e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.618063360000000950e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.620684800000001147e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.623306240000000233e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.625927680000000430e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.628549120000000627e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.631170560000000824e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.633792000000001021e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.636413440000000108e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.639034880000000305e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.641656320000000502e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.644277760000000699e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.646899200000000896e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.649520640000001093e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.652142080000000179e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.654763520000000376e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.657384960000000573e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.660006400000000770e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.662627840000000967e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.665249280000000054e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.667870720000000251e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.670492160000000448e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.673113600000000645e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.675735040000000842e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.678356480000001039e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.680977920000000125e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.683599360000000322e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.686220800000000519e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.688842240000000716e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.691463680000000913e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.694085120000001110e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.696706560000000197e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.699328000000000394e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.701949440000000591e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.704570880000000788e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.707192320000000985e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.709813760000000071e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.712435200000000268e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.715056640000000465e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.717678080000000662e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.720299520000000859e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.722920960000001056e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.725542400000000143e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.728163840000000340e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.730785280000000537e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.733406720000000734e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.736028160000000931e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.738649600000001127e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.741271040000000214e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.743892480000000411e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.746513920000000608e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.749135360000000805e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.751756800000001002e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.754378240000000089e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.756999680000000286e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.759621120000000483e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.762242560000000680e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.764864000000000877e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.767485440000001073e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.770106880000000160e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.772728320000000357e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.775349760000000554e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.777971200000000751e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.780592640000000948e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.783214080000001145e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.785835520000000232e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.788456960000000429e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.791078400000000626e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.793699840000000822e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.796321280000001019e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.798942720000000106e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.801564160000000303e-01,3.499999999999999964e-04,5.000000000000000104e-03
9.804185600000000500e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.806807040000000697e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.809428480000000894e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.812049920000001091e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.814671360000000178e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.817292800000000375e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.819914240000000571e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.822535680000000768e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.825157120000000965e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.827778560000001162e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.830400000000000249e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.833021440000000446e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.835642880000000643e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.838264320000000840e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.840885760000001037e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.843507200000000124e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.846128640000000320e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.848750080000000517e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.851371520000000714e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.853992960000000911e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.856614400000001108e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.859235840000000195e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.861857280000000392e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.864478720000000589e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.867100160000000786e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.869721600000000983e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.872343040000000070e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.874964480000000266e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.877585920000000463e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.880207360000000660e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.882828800000000857e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.885450240000001054e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.888071680000000141e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.890693120000000338e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.893314560000000535e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.895936000000000732e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.898557440000000929e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.901178880000001126e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.903800320000000212e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.906421760000000409e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.909043200000000606e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.911664640000000803e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.914286080000001000e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.916907520000000087e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.919528960000000284e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.922150400000000481e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.924771840000000678e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.927393280000000875e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.930014720000001072e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.932636160000000158e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.935257600000000355e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.937879040000000552e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.940500480000000749e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.943121920000000946e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.945743360000001143e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.948364800000000230e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.950986240000000427e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.953607680000000624e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.956229120000000821e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.958850560000001018e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.961472000000000104e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.964093440000000301e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.966714880000000498e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.969336320000000695e-01,0.000000000000000000e+00,2.500000000000000052e-03
9.971957760000000892e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.974579200000001089e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.977200640000000176e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.979822080000000373e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.982443520000000570e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.985064960000000767e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.987686400000000964e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.990307840000001161e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.992929280000000247e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.995550720000000444e-01,3.499999999999999964e-04,2.500000000000000052e-03
9.998172160000000641e-01,3.499999999999999964e-04,2.500000000000000052e-03
1.000079359999999973e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.000341504000000104e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.000603648000000012e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.000865792000000143e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.001127936000000052e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.001390079999999960e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.001652224000000091e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.001914368000000000e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.002176512000000130e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.002438656000000039e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.002700800000000170e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.002962944000000078e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.003225087999999987e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.003487232000000118e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.003749376000000026e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.004011520000000157e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.004273664000000066e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.004535807999999975e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.004797952000000105e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.005060096000000014e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.005322240000000145e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.005584384000000053e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.005846527999999962e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.006108672000000093e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.006370816000000001e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.006632960000000132e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.006895104000000041e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.007157248000000171e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.007419392000000080e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.007681535999999989e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.007943680000000120e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.008205824000000028e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.008467968000000159e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.008730112000000068e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.008992255999999976e+00,3.499999999999999964e-04,5.000000000000000104e-03
1.009254400000000107e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.009516544000000016e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.009778688000000146e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.010040832000000055e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.010302975999999964e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.010565120000000094e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.010827264000000003e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.011089408000000134e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.011351552000000042e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.011613696000000173e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.011875840000000082e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.012137983999999991e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.012400128000000121e+00,3.499999999999999964e-04,5.000000000000000104e-03
1.012662272000000030e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.012924416000000161e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.013186560000000069e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.013448703999999978e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.013710848000000109e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.013972992000000017e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.014235136000000148e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.014497280000000057e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.014759423999999965e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.015021568000000096e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.015283712000000005e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.015545856000000136e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.015808000000000044e+00,3.499999999999999964e-04,5.000000000000000104e-03
1.016070143999999953e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.016332288000000084e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.016594431999999992e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.016856576000000123e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.017118720000000032e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.017380864000000162e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.017643008000000071e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.017905151999999980e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.018167296000000110e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.018429440000000019e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.018691584000000150e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.018953728000000059e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.019215871999999967e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.019478016000000098e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.019740160000000007e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.020002304000000137e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.020264448000000046e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.020526591999999955e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.020788736000000085e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.021050879999999994e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.021313024000000125e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.021575168000000033e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.021837312000000164e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.022099456000000073e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.022361599999999981e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.022623744000000112e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.022885888000000021e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.023148032000000152e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.023410176000000060e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.023672319999999969e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.023934464000000100e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.024196608000000008e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.024458752000000139e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.024720896000000048e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.024983039999999956e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.025245184000000087e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.025507327999999996e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.025769472000000126e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.026031616000000035e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.026293760000000166e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.026555904000000075e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.026818047999999983e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.027080192000000114e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.027342336000000023e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.027604480000000153e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.027866624000000062e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.028128767999999971e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.028390912000000101e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.028653056000000010e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.028915200000000141e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.029177344000000049e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.029439487999999958e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.029701632000000089e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.029963775999999998e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.030225920000000128e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.030488064000000037e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.030750208000000168e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.031012352000000076e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.031274495999999985e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.031536640000000116e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.031798784000000024e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.032060928000000155e+00,0.000000000000000000e+00,5.000000000000000104e-03
1.032323072000000064e+00,-3.499999999999999964e-04,2.500000000000000052e-03
1.032585215999999972e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.032847360000000103e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.033109504000000012e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.033371648000000143e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.033633792000000051e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.033895935999999960e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.034158080000000091e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.034420223999999999e+00,-3.499999999999999964e-04,2.500000000000000052e-03
1.034682368000000130e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.034944512000000039e+00,-3.499999999999999964e-04,2.500000000000000052e-03
1.035206656000000169e+00,-3.499999999999999964e-04,2.500000000000000052e-03
1.035468800000000078e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.035730943999999987e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.035993088000000117e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.036255232000000026e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.036517376000000157e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.036779520000000065e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.037041663999999974e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.037303808000000105e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.037565952000000014e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.037828096000000144e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.038090240000000053e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.038352383999999962e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.038614528000000092e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.038876672000000001e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.039138816000000132e+00,-3.499999999999999964e-04,2.500000000000000052e-03
1.039400960000000040e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.039663104000000171e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.039925248000000080e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.040187391999999988e+00,-3.499999999999999964e-04,2.500000000000000052e-03
1.040449536000000119e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.040711680000000028e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.040973824000000159e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.041235968000000067e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.041498111999999976e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.041760256000000107e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.042022400000000015e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.042284544000000146e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.042546688000000055e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.042808831999999963e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.043070976000000094e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.043333120000000003e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.043595264000000133e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.043857408000000042e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.044119552000000173e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.044381696000000082e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.044643839999999990e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.044905984000000121e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.045168128000000030e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.045430272000000160e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.045692416000000069e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.045954559999999978e+00,-3.499999999999999964e-04,2.500000000000000052e-03
1.046216704000000108e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.046478848000000017e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.046740992000000148e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.047003136000000056e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.047265279999999965e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.047527424000000096e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.047789568000000004e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.048051712000000135e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.048313856000000044e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.048576000000000175e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.048838144000000083e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.049100287999999992e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.049362432000000123e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.049624576000000031e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.049886720000000162e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.050148864000000071e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.050411007999999979e+00,3.499999999999999964e-04,2.500000000000000052e-03
1.050673152000000110e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.050935296000000019e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.051197440000000149e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.051459584000000058e+00,0.000000000000000000e+00,2.500000000000000052e-03
