# t [s], pressure [Bar], voltage [V]
5.817630719999999922e-01,4.129999999999999644e-02,-2.449999999999999956e-01
5.818286080000000249e-01,3.849999999999999950e-02,-2.449999999999999956e-01
5.818941440000000576e-01,3.009999999999999482e-02,-2.449999999999999956e-01
5.819596800000000902e-01,2.835000000000000020e-02,-2.424999999999999933e-01
5.820252160000000119e-01,2.835000000000000020e-02,-2.424999999999999933e-01
5.820907520000000446e-01,2.904999999999999596e-02,-2.399999999999999911e-01
5.821562880000000773e-01,2.939999999999999558e-02,-2.399999999999999911e-01
5.822218239999999989e-01,2.974999999999999520e-02,-2.399999999999999911e-01
5.822873600000000316e-01,3.044999999999999790e-02,-2.374999999999999889e-01
5.823528960000000643e-01,3.079999999999999752e-02,-2.374999999999999889e-01
5.824184319999999859e-01,3.150000000000000022e-02,-2.374999999999999889e-01
5.824839680000000186e-01,3.150000000000000022e-02,-2.374999999999999889e-01
5.825495040000000513e-01,3.184999999999999637e-02,-2.399999999999999911e-01
5.826150400000000840e-01,3.184999999999999637e-02,-2.399999999999999911e-01
5.826805760000000056e-01,3.219999999999999946e-02,-2.374999999999999889e-01
5.827461120000000383e-01,3.150000000000000022e-02,-2.374999999999999889e-01
5.828116480000000710e-01,2.414999999999999439e-02,-2.374999999999999889e-01
5.828771839999999926e-01,2.134999999999999745e-02,-2.374999999999999889e-01
5.829427200000000253e-01,2.134999999999999745e-02,-2.374999999999999889e-01
5.830082560000000580e-01,2.134999999999999745e-02,-2.374999999999999889e-01
5.830737920000000907e-01,2.169999999999999707e-02,-2.374999999999999889e-01
5.831393280000000123e-01,2.204999999999999669e-02,-2.374999999999999889e-01
5.832048640000000450e-01,2.239999999999999977e-02,-2.374999999999999889e-01
5.832704000000000777e-01,2.239999999999999977e-02,-2.349999999999999867e-01
5.833359359999999993e-01,2.309999999999999901e-02,-2.349999999999999867e-01
5.834014720000000320e-01,2.309999999999999901e-02,-2.349999999999999867e-01
5.834670080000000647e-01,2.344999999999999862e-02,-2.374999999999999889e-01
5.835325439999999864e-01,2.344999999999999862e-02,-2.374999999999999889e-01
5.835980800000000190e-01,2.344999999999999862e-02,-2.374999999999999889e-01
5.836636160000000517e-01,2.379999999999999824e-02,-2.349999999999999867e-01
5.837291520000000844e-01,1.890000000000000013e-02,-2.349999999999999867e-01
5.837946880000000061e-01,1.575000000000000011e-02,-2.349999999999999867e-01
5.838602240000000387e-01,1.539999999999999876e-02,-2.325000000000000122e-01
5.839257600000000714e-01,1.504999999999999741e-02,-2.325000000000000122e-01
5.839912959999999931e-01,1.539999999999999876e-02,-2.325000000000000122e-01
5.840568320000000258e-01,1.539999999999999876e-02,-2.325000000000000122e-01
5.841223680000000584e-01,1.539999999999999876e-02,-2.325000000000000122e-01
5.841879040000000911e-01,1.539999999999999876e-02,-2.325000000000000122e-01
5.842534400000000128e-01,1.539999999999999876e-02,-2.325000000000000122e-01
5.843189760000000454e-01,1.609999999999999973e-02,-2.300000000000000100e-01
5.843845120000000781e-01,1.609999999999999973e-02,-2.300000000000000100e-01
5.844500479999999998e-01,1.609999999999999973e-02,-2.300000000000000100e-01
5.845155840000000325e-01,1.644999999999999588e-02,-2.300000000000000100e-01
5.845811200000000651e-01,1.644999999999999588e-02,-2.300000000000000100e-01
5.846466559999999868e-01,1.399999999999999856e-02,-2.275000000000000078e-01
5.847121920000000195e-01,1.049999999999999892e-02,-2.275000000000000078e-01
5.847777280000000522e-01,9.799999999999999684e-03,-2.275000000000000078e-01
5.848432640000000848e-01,9.450000000000000067e-03,-2.275000000000000078e-01
5.849088000000000065e-01,9.450000000000000067e-03,-2.275000000000000078e-01
5.849743360000000392e-01,9.450000000000000067e-03,-2.275000000000000078e-01
5.850398720000000718e-01,9.450000000000000067e-03,-2.275000000000000078e-01
5.851054079999999935e-01,9.450000000000000067e-03,-2.275000000000000078e-01
5.851709440000000262e-01,9.799999999999999684e-03,-2.250000000000000056e-01
5.852364800000000589e-01,9.450000000000000067e-03,-2.225000000000000033e-01
5.853020160000000915e-01,9.450000000000000067e-03,-2.200000000000000011e-01
5.853675520000000132e-01,9.799999999999999684e-03,-2.200000000000000011e-01
